81.805;78.266;-4.5
81.68;77.017;-4.5
81.612;75.763;-4.5
81.6;74.507;-4.5
81.644;73.252;-4.5
81.742;72;-4.5
81.895;70.754;-4.5
82.104;69.515;-4.5
82.369;68.288;-4.5
82.688;67.073;-4.5
83.061;65.874;-4.5
83.487;64.693;-4.5
83.963;63.531;-4.5
84.49;62.391;-4.5
85.068;61.276;-4.5
85.695;60.188;-4.5
86.37;59.129;-4.5
87.091;58.101;-4.5
87.857;57.105;-4.5
88.665;56.144;-4.5
89.514;55.219;-4.5
90.405;54.334;-4.5
91.334;53.489;-4.5
92.3;52.687;-4.5
93.3;51.927;-4.5
94.332;51.212;-4.5
95.395;50.542;-4.5
96.486;49.921;-4.5
97.604;49.35;-4.5
98.747;48.828;-4.5
99.911;48.358;-4.5
101.095;47.939;-4.5
102.296;47.571;-4.5
103.512;47.257;-4.5
104.74;46.998;-4.5
105.98;46.794;-4.5
107.226;46.645;-4.5
108.479;46.55;-4.5
109.734;46.51;-4.5
110.99;46.524;-4.5
112.243;46.594;-4.5
113.493;46.719;-4.5
114.736;46.899;-4.5
115.97;47.133;-4.5
117.192;47.42;-4.5
118.402;47.758;-4.5
119.596;48.147;-4.5
120.771;48.588;-4.5
121.927;49.08;-4.5
123.061;49.62;-4.5
124.17;50.208;-4.5
125.254;50.842;-4.5
126.311;51.52;-4.5
127.339;52.241;-4.5
128.336;53.005;-4.5
129.3;53.81;-4.5
130.229;54.656;-4.5
131.122;55.538;-4.5
131.978;56.457;-4.5
132.796;57.41;-4.5
133.575;58.395;-4.5
134.312;59.412;-4.5
135.005;60.459;-4.5
135.654;61.534;-4.5
136.259;62.634;-4.5
136.818;63.759;-4.5
137.331;64.905;-4.5
137.798;66.071;-4.5
138.214;67.256;-4.5
138.581;68.457;-4.5
138.898;69.672;-4.5
139.164;70.899;-4.5
139.379;72.136;-4.5
139.545;73.381;-4.5
139.659;74.632;-4.5
139.72;75.886;-4.5
139.729;77.142;-4.5
139.684;78.397;-4.5
139.588;79.649;-4.5
139.441;80.896;-4.5
139.242;82.136;-4.5
138.993;83.367;-4.5
138.692;84.586;-4.5
138.339;85.791;-4.5
137.936;86.981;-4.5
137.485;88.153;-4.5
136.985;89.305;-4.5
136.439;90.435;-4.5
135.846;91.543;-4.5
135.208;92.624;-4.5
134.524;93.678;-4.5
133.797;94.702;-4.5
133.029;95.695;-4.5
132.22;96.655;-4.5
131.373;97.582;-4.5
